"WINDOW","start_time","end_time","hr_mean","hr_sd","hr_min","hr_max","hr_range","acc_mean","acc_sd","acc_min","acc_max","acc_range","eda_mean","eda_sd","eda_min","eda_max","eda_range","temp_mean","temp_sd","temp_min","temp_max","temp_range","src","stress"
25399,2020-11-01 04:30:48,2020-11-01 04:31:47,84.09125,0.277989807966646,83.78,84.77,0.989999999999995,64.6042080615581,10.8075514355528,23.7065391822594,138.629001294823,114.922462112563,4.69408526229508,0.234851606485024,4.290945,5.178531,0.887586000000001,34.4493442622951,0.0218989232961358,34.39,34.49,0.100000000000001,"83_1604190038",2
25400,2020-11-01 04:31:48,2020-11-01 04:32:47,88.660625,0.0715978351628037,88.5,88.77,0.269999999999996,63.8174004510036,4.61615172615671,42.0594816896262,100.9405765785,58.8810948888737,5.01450475409836,0.146236699227389,4.575401,5.293851,0.71845,34.5493442622951,0.0208061571382939,34.5,34.57,0.0700000000000003,"83_1604190038",2
25401,2020-11-01 04:32:48,2020-11-01 04:33:47,91.205625,1.27387581158186,89.13,93.03,3.90000000000001,64.5639880739724,11.7495021664288,17.058722109232,221.126660536445,204.067938427213,5.9206122295082,0.126702488462854,5.616874,6.194754,0.57788,34.6540983606557,0.0102269332614626,34.63,34.68,0.0499999999999972,"83_1604190038",2
25402,2020-11-01 04:33:48,2020-11-01 04:34:47,86.5825,1.59385277446402,84.2,89.08,4.88,64.9463405828636,8.37418384012505,27.367864366808,138.726349335662,111.358484968854,5.3207083442623,0.447606682735594,4.00649,5.906879,1.900389,34.6470491803279,0.0145309167289457,34.63,34.68,0.0499999999999972,"83_1604190038",2
25403,2020-11-01 04:34:48,2020-11-01 04:35:47,81.386875,0.397705397666832,80.92,82.1,1.17999999999999,65.3073361563708,9.9503807548985,27.1845544381364,135.679770046975,108.495215608839,4.75921903278689,0.31489872215227,4.419983,5.704429,1.284446,34.6693442622951,0.012092539360976,34.65,34.71,0.0600000000000023,"83_1604190038",2
25404,2020-11-01 04:35:48,2020-11-01 04:36:47,87.315,0.548391587584395,86.28,88.08,1.8,64.4410774666497,7.99963076033546,17.832554500127,123.263944444432,105.431389944305,5.50088672131148,0.258792160799107,5.102204,5.915849,0.813644999999999,34.7303278688525,0.0265811470228277,34.68,34.79,0.109999999999999,"83_1604190038",2
25405,2020-11-01 04:36:48,2020-11-01 04:37:47,79.558125,0.299471061484522,78.9,79.97,1.06999999999999,63.7920537671007,1.53367372150532,52.0864665724217,73.7902432574931,21.7037766850714,4.73491595081967,0.179902038716855,4.3627,4.899578,0.536878,34.7513114754098,0.0135984570002227,34.73,34.79,0.0600000000000023,"83_1604190038",2
25406,2020-11-01 04:37:48,2020-11-01 04:38:47,78.901875,0.360725542021446,78.55,79.7,1.15000000000001,64.7635005721083,13.7332023110643,21.4009345590327,141.943650791432,120.542716232399,4.5627407704918,0.238264971411969,4.13206,5.002084,0.870024,34.7145901639344,0.016889224423854,34.68,34.75,0.0700000000000003,"83_1604190038",2
25407,2020-11-01 04:38:48,2020-11-01 04:39:47,80.2075,0.41746057698103,79.38,80.68,1.30000000000001,64.5767758034899,6.90109485625482,24.9198715887542,114.498908291739,89.5790367029845,5.92581368852459,0.281218604119496,5.286716,6.442776,1.15606,34.7024590163934,0.01971934225618,34.68,34.73,0.0499999999999972,"83_1604190038",2
26086,2020-11-02 05:14:51,2020-11-02 05:15:50,78.483125,1.22254771549689,76.8,80.25,3.45,64.2105594462159,5.70086812568771,42.9534631898291,132.340470000677,89.3870068108476,3.55115168852459,0.173111784951376,3.089319,3.803064,0.713745,33.266393442623,0.0345462389117952,33.21,33.33,0.119999999999997,"83_1604278781",2
26087,2020-11-02 05:15:51,2020-11-02 05:16:50,89.989375,0.950203267727492,88.57,91.47,2.90000000000001,65.1929660999952,15.7703518833485,8.06225774829855,221.126660536445,213.064402788146,3.33490895081967,0.306546600186303,2.729634,3.938893,1.209259,33.1226229508197,0.0717379871324406,33,33.23,0.229999999999997,"83_1604278781",2
26088,2020-11-02 05:16:51,2020-11-02 05:17:50,97.12375,0.314618816983346,96.48,97.47,0.989999999999995,63.898073006785,7.244745790832,38.0657326213486,109.644881321473,71.5791487001249,3.10207508196721,0.14266339655103,2.837272,3.524998,0.687726,33.0273770491803,0.0571518923379986,32.97,33.13,0.160000000000004,"83_1604278781",2
26089,2020-11-02 05:17:51,2020-11-02 05:18:50,82.269375,0.282240293603401,82,82.98,0.980000000000004,63.6701939026735,4.9324990366734,32.7108544675922,90.1443287178955,57.4334742503033,2.6537561147541,0.194836188786555,2.249798,2.987889,0.738091,32.9736065573771,0.0329662851453454,32.91,33.03,0.120000000000005,"83_1604278781",2
26090,2020-11-02 05:18:51,2020-11-02 05:19:50,98.005,2.25711910777138,94.45,101.68,7.23,64.6304522241394,9.9467472060444,27.2029410174709,113.811247247361,86.6083062298904,3.229474,0.484226550228128,2.445161,3.982461,1.5373,32.9519672131148,0.0396156396780859,32.87,33.03,0.160000000000004,"83_1604278781",2
26091,2020-11-02 05:19:51,2020-11-02 05:20:50,119.98,0.640437350566002,118.83,120.72,1.89,64.8781846378961,5.92117968289167,46.3680924774785,122.151545221499,75.7834527440208,4.04031540983607,0.282160501883141,3.403265,4.585927,1.182662,32.8673770491803,0.0365103473618208,32.81,32.93,0.119999999999997,"83_1604278781",2
26092,2020-11-02 05:20:51,2020-11-02 05:21:50,119.780625,0.200415194034783,119.43,120.05,0.61999999999999,64.0928658585357,2.73758053348839,51.4392845984467,94.3080060228187,42.8687214243719,4.02315668852459,0.179971539964475,3.424299,4.316159,0.89186,32.6624590163934,0.0528726689858102,32.57,32.75,0.18,"83_1604278781",2
26093,2020-11-02 05:21:51,2020-11-02 05:22:50,122.985625,0.789024450402733,121.8,124.25,2.45,64.0888452642886,2.21367812509168,49.3659801887899,83.2165848854662,33.8506046966763,3.89762001639344,0.237105958490678,3.395576,4.346913,0.951337,32.6411475409836,0.0260830954614746,32.59,32.68,0.0899999999999963,"83_1604278781",2
26094,2020-11-02 05:22:51,2020-11-02 05:23:50,97.72,3.98166966652601,91.75,103.67,11.92,64.3994712264571,4.61465032691631,29.0688837074973,99.9449848666755,70.8761011591783,3.17108209836066,0.155577150030963,2.661719,3.49976,0.838041,32.3149180327869,0.0175710890214259,32.27,32.34,0.0700000000000003,"83_1604278781",2
26095,2020-11-02 05:23:51,2020-11-02 05:24:50,83.33125,0.428483760874708,82.92,84.23,1.31,64.0703327437905,1.01793732420719,60.5475020128824,68.1469001496033,7.59939813672087,2.65572345901639,0.153486829267593,2.320276,3.037172,0.716896,32.6481967213115,0.0424856131226133,32.55,32.71,0.160000000000004,"83_1604278781",2
26096,2020-11-02 05:24:51,2020-11-02 05:25:50,86.21,0.54333537831926,85.37,86.9,1.53,64.2514470964847,2.88259635198591,45.442271070007,75.8617163001207,30.4194452301137,2.44722632786885,0.370041145062173,1.464003,2.931507,1.467504,32.8972131147541,0.0429779457994059,32.81,32.95,0.140000000000001,"83_1604278781",2
26097,2020-11-02 05:25:51,2020-11-02 05:26:50,70.96375,2.51742957531421,68.05,75.48,7.43000000000001,64.3036023258695,4.10981450509152,48.187135212627,91.104335791443,42.917200578816,2.60612408196721,0.215486554361387,1.805149,2.982764,1.177615,33.0227868852459,0.117361707945153,32.81,33.21,0.399999999999999,"83_1604278781",2
26098,2020-11-02 05:26:51,2020-11-02 05:27:50,71.900625,0.857799267505711,70.38,72.77,2.39,64.49620805176,5.22355037309194,42.614551505325,85.7321409974112,43.1175894920862,2.22940050819672,0.144553619183981,1.962763,2.613718,0.650955,33.4834426229508,0.0413475209213177,33.39,33.55,0.159999999999997,"83_1604278781",2
26099,2020-11-02 05:27:51,2020-11-02 05:28:50,72.67875,0.934800335187502,71.05,73.88,2.83,64.0337856891322,1.19227866840066,53.0377224247045,72.1872564930958,19.1495340683913,1.62353819672131,0.170866643548784,1.029406,1.86104,0.831634,33.2847540983607,0.0247390755268572,33.23,33.31,0.0800000000000054,"83_1604278781",2
26100,2020-11-02 05:28:51,2020-11-02 05:29:50,75.681875,1.23541743957255,73.93,77.87,3.94,64.1215894239074,0.418009296736453,61.8465843842649,65.3681879816169,3.52160359735196,0.922529836065574,0.171735403428276,0.634633,1.376568,0.741935,33.39,0.0178885438199985,33.37,33.43,0.0600000000000023,"83_1604278781",2
26101,2020-11-02 05:29:51,2020-11-02 05:30:50,77.93625,0.512755627305378,76.95,78.42,1.47,62.9462040386485,0.203950652963529,62.4579858785088,63.9843730921856,1.5263872136768,0.32047193442623,0.193897230467402,0.113031,0.7768,0.663769,33.6427868852459,0.0106663251311421,33.63,33.66,0.029999999999994,"83_1604278781",2
26102,2020-11-02 05:30:51,2020-11-02 05:31:50,79.92125,0.0706045324324151,79.8,80.02,0.219999999999999,62.6483694107969,0.225696565122179,62.1771662268393,63.7730350540101,1.59586882717084,0.245988409836066,0.0151671283278203,0.212714,0.280628,0.067914,33.8111475409836,0.0177104828332206,33.79,33.84,0.0500000000000043,"83_1604278781",2
26103,2020-11-02 05:31:51,2020-11-02 05:32:50,81.0325,0.208150586515308,80.73,81.32,0.589999999999989,63.3433702613153,2.64220178628685,41.9642705167146,97.0875893201598,55.1233188034452,0.475450540983607,0.0560732330759142,0.352654,0.70093,0.348276,34.2162295081967,0.0527308870405897,34.07,34.29,0.219999999999999,"83_1604278781",2
26104,2020-11-02 05:32:51,2020-11-02 05:33:50,88.02125,0.468513607059605,87.53,88.93,1.40000000000001,63.586697472865,4.24142420601614,32.832910318764,96.3068014212911,63.4738911025271,0.559633180327869,0.055831077818275,0.424413,0.655067,0.230654,34.4234426229508,0.0202390090256124,34.39,34.47,0.0799999999999983,"83_1604278781",2
26105,2020-11-02 05:33:51,2020-11-02 05:34:50,82.209375,0.220105088537271,81.9,82.62,0.719999999999999,63.7079041321469,3.64254932301808,50.37856687124,91.2469177561631,40.8683508849231,0.624942967213115,0.0268358470458,0.576901,0.67685,0.099949,34.6944262295082,0.017177950029417,34.66,34.71,0.0500000000000043,"83_1604278781",2
26106,2020-11-02 05:34:51,2020-11-02 05:35:50,75.593125,0.103648042271266,75.43,75.72,0.289999999999992,63.5554266696698,0.369186442910664,61.400325732035,64.8151216923952,3.4147959603602,0.241612819672131,0.0175212387399866,0.182227,0.261674,0.079447,34.6737704918033,0.0136825843594746,34.66,34.71,0.0500000000000043,"83_1604278781",2
26107,2020-11-02 05:35:51,2020-11-02 05:36:50,82.0375,0.27877111280284,81.27,82.33,1.06,63.9094785259374,1.19310932638643,55.9821400091136,71.6170370791755,15.6348970700619,0.297784737704918,0.017814994018992,0.214262,0.3219,0.107638,34.6260655737705,0.0149753896470833,34.61,34.65,0.0399999999999991,"83_1604278781",2
26108,2020-11-02 05:36:51,2020-11-02 05:37:50,89.63,1.46013697987552,87.23,91.18,3.95,63.8509319960435,3.36716078371152,50.9411425078001,94.578010129205,43.6368676214049,0.401347737704918,0.0557754014702126,0.312931,0.480795,0.167864,34.5359016393443,0.0308424517605373,34.49,34.59,0.100000000000001,"83_1604278781",2
26109,2020-11-02 05:37:51,2020-11-02 05:38:50,86.55625,1.02671563736022,85.37,88.42,3.05,63.7437882217979,1.22122869115766,54.7083174663597,73.0273921210391,18.3190746546793,0.260329786885246,0.00508498236350516,0.24886,0.269363,0.020503,34.625737704918,0.0132235920981461,34.61,34.65,0.0399999999999991,"83_1604278781",2
26110,2020-11-02 05:38:51,2020-11-02 05:39:50,82.225,0.229811516972786,81.92,82.53,0.609999999999999,63.1135439578699,0.404025902965638,61.6279157525224,64.6065012208524,2.97858546832997,0.217245081967213,0.00604093463324753,0.205292,0.229639,0.024347,34.6185245901639,0.0165162612369112,34.59,34.65,0.0599999999999952,"83_1604278781",2
26111,2020-11-02 05:39:51,2020-11-02 05:40:50,90.978125,1.47331471519156,89,93.53,4.53,63.4355711478082,2.02511245871183,53.3010318849457,75.6703376495705,22.3693057646247,0.183403295081967,0.0146594593378522,0.13994,0.220669,0.080729,34.75,0.0163299316185559,34.73,34.79,0.0600000000000023,"83_1604278781",2
26112,2020-11-02 05:40:51,2020-11-02 05:41:50,92.865625,0.128424750989312,92.57,93.1,0.530000000000001,64.3091564776883,9.60423963399616,30.4630924234556,183.703565561477,153.240473138022,0.19716262295082,0.0303091576409748,0.13994,0.241172,0.101232,34.6929508196721,0.0429474198796254,34.59,34.75,0.159999999999997,"83_1604278781",2
26113,2020-11-02 05:41:51,2020-11-02 05:42:50,100.855625,0.689240826320283,99.72,102.03,2.31,67.485006306813,16.6844024798792,23.0434372436058,124.887949778992,101.844512535386,0.389289081967213,0.0911599648727984,0,0.470277,0.470277,34.8218032786885,0.0437990942342141,34.75,34.89,0.140000000000001,"83_1604278781",2
26114,2020-11-02 05:42:51,2020-11-02 05:43:50,113.204375,0.134905831354071,112.88,113.33,0.450000000000003,68.1188606589436,15.6811866868451,10.295630140987,157.746632293688,147.451002152701,0.516560721311475,0.0639767895334267,0.273207,0.668895,0.395688,34.7293442622951,0.0362339091855048,34.65,34.81,0.160000000000004,"83_1604278781",2
26115,2020-11-02 05:43:51,2020-11-02 05:44:50,93.1775,3.0049326115572,88.2,97.83,9.63,66.1069558726025,13.5855050903679,12.4096736459909,160.714031745831,148.30435809984,0.749840737704918,0.122061219367155,0.296272,1.026675,0.730403,34.5675409836066,0.0660972953986501,34.45,34.63,0.18,"83_1604278781",2
26116,2020-11-02 05:44:51,2020-11-02 05:45:50,73.555625,0.224141882149082,73.15,73.82,0.669999999999987,63.0861444772501,2.65893085219635,47.2016948848238,82.8130424510536,35.6113475662298,1.0470611147541,0.13717168840339,0.93192,1.512398,0.580478,34.4945901639344,0.0120518007633442,34.47,34.53,0.0600000000000023,"83_1604278781",2
26117,2020-11-02 05:45:51,2020-11-02 05:46:50,67.47375,1.64849780102977,65.33,70.38,5.05,62.647027862687,0.828278695045087,60.0249947938357,66.3777071011044,6.35271230726869,0.833440459016393,0.0304612617486395,0.788402,0.881945,0.0935429999999999,34.4775409836066,0.0104332381845916,34.45,34.49,0.0399999999999991,"83_1604278781",2
26118,2020-11-02 05:46:51,2020-11-02 05:47:50,88.984375,0.0444175265707856,88.93,89.08,0.149999999999991,62.6928938664006,0.944401501003717,58.3266662856707,67.9632253501848,9.63655906451405,0.605454803278689,0.0104845633811804,0.579533,0.621819,0.042286,34.5529508196721,0.017827344380201,34.53,34.59,0.0600000000000023,"83_1604278781",2
26119,2020-11-02 05:47:51,2020-11-02 05:48:50,90.27,0.0428952211790516,90.18,90.32,0.139999999999986,62.6447466495553,0.745514335136007,58.591808301161,64.7533782902483,6.1615699890873,0.524699081967213,0.0115253086759749,0.502579,0.538458,0.035879,34.7709836065574,0.0283845567185628,34.73,34.83,0.100000000000001,"83_1604278781",2
26172,2020-11-02 06:40:51,2020-11-02 06:41:50,88.603125,0.0914125264939137,88.38,88.7,0.320000000000007,64.0090950641688,0.502069261580722,62.0403094769844,66.475559418481,4.43524994149661,0.181092590163934,0.00306021514699565,0.17582,0.187353,0.011533,36.1626229508197,0.00929186729426452,36.15,36.18,0.0300000000000011,"83_1604278781",0
26173,2020-11-02 06:41:51,2020-11-02 06:42:50,85.90125,0.164433370498003,85.73,86.28,0.549999999999997,64.2155905478356,9.24404815443241,34.0293990543471,161.505417865779,127.476018811432,0.186869360655738,0.0114639695525194,0.170694,0.218106,0.047412,36.2565573770492,0.0215162919591682,36.21,36.29,0.0799999999999983,"83_1604278781",0
26174,2020-11-02 06:42:51,2020-11-02 06:43:50,86.609375,0.298696473587039,85.92,86.85,0.929999999999993,64.3091588167651,0.523880526135172,62.1610810716802,67.1490878567982,4.98800678511796,0.175021655737705,0.0031139795540179,0.16685,0.180946,0.014096,36.2326229508197,0.00998359309805597,36.21,36.25,0.0399999999999991,"83_1604278781",0
26175,2020-11-02 06:43:51,2020-11-02 06:44:50,83.385625,0.304214151544599,83.08,83.9,0.820000000000007,64.1704171050114,0.617100885897353,62.0161269348546,66.7982035686589,4.78207663380432,0.174874557377049,0.00286438148951678,0.169413,0.179664,0.010251,36.3275409836066,0.00942615823208929,36.31,36.34,0.0300000000000011,"83_1604278781",0
26176,2020-11-02 06:44:51,2020-11-02 06:45:50,81.015625,0.147782215889916,80.83,81.22,0.390000000000001,64.1578965995931,0.923794466182612,56.1159513863928,71.175838597097,15.0598872107042,0.174538442622951,0.00296853007129,0.169413,0.180946,0.011533,36.3795081967213,0.0100707877063989,36.37,36.39,0.0200000000000031,"83_1604278781",0
26177,2020-11-02 06:45:51,2020-11-02 06:46:50,83.585625,0.472905469764659,82.67,84.1,1.42999999999999,64.3005679326442,0.750249212002051,60.7453701939498,68.381283989115,7.63591379516527,0.173656114754098,0.00286084431067917,0.16685,0.178383,0.011533,36.462131147541,0.00985135423826745,36.45,36.47,0.019999999999996,"83_1604278781",0
26178,2020-11-02 06:46:51,2020-11-02 06:47:50,81.469375,0.355273955326497,81.07,82.12,1.05000000000001,64.1834135950668,4.74306745768081,41.6653333119993,110.900856624284,69.2355233122847,0.168971672131148,0.00287377280313593,0.161724,0.174538,0.012814,36.5437704918033,0.0171429221960767,36.5,36.57,0.0700000000000003,"83_1604278781",0
26179,2020-11-02 06:47:51,2020-11-02 06:48:50,81.180625,0.172451684054789,80.83,81.35,0.519999999999996,64.0342191541062,0.729771500762072,61.9919349593155,66.8281377864145,4.83620282709902,0.171030262295082,0.00352413132039485,0.161724,0.178383,0.016659,36.4132786885246,0.0190369212737963,36.37,36.43,0.0600000000000023,"83_1604278781",0
26180,2020-11-02 06:48:51,2020-11-02 06:49:50,81.195625,0.0758919187617038,81.12,81.33,0.209999999999994,64.0137741066008,0.93859885222192,59.4894948709434,67.5499814951862,8.06048662424283,0.173509098360656,0.00387836426304062,0.168131,0.196322,0.028191,36.2965573770492,0.00946665127375176,36.29,36.31,0.0200000000000031,"83_1604278781",0
26181,2020-11-02 06:49:51,2020-11-02 06:50:50,83.1825,0.306104557300279,82.78,83.7,0.920000000000002,64.0002387323701,0.60947671890439,61.8142378421024,66.2268827591938,4.41264491709143,0.173173,0.00318948369907524,0.165569,0.178383,0.012814,36.1665573770492,0.0113849675598494,36.15,36.18,0.0300000000000011,"83_1604278781",0
26182,2020-11-02 06:50:51,2020-11-02 06:51:50,86.78875,0.0425636777859528,86.67,86.83,0.159999999999997,64.3629861694877,8.06591225693877,23.3452350598575,105.038088329901,81.6928532700431,0.179243967213115,0.00707968969651263,0.169413,0.200167,0.030754,36.1559016393443,0.00495884703680366,36.15,36.16,0.00999999999999801,"83_1604278781",0
26183,2020-11-02 06:51:51,2020-11-02 06:52:50,83.205625,0.143246582274529,83.07,83.57,0.5,63.941734279063,0.976463605012099,59.1692487699481,69.4982014155762,10.3289526456282,0.179538098360656,0.00353809083030626,0.174538,0.197604,0.023066,36.0847540983607,0.00887065525145626,36.07,36.09,0.0200000000000031,"83_1604278781",0
26184,2020-11-02 06:52:51,2020-11-02 06:53:50,83.688125,0.368586828305082,82.95,84.02,1.06999999999999,64.0152554942376,2.08348555490568,48.7954915950234,76.4787552199956,27.6832636249722,0.180042393442623,0.00384673684343275,0.168131,0.187353,0.019222,36.1437704918033,0.0103543765990066,36.13,36.16,0.029999999999994,"83_1604278781",0
26185,2020-11-02 06:53:51,2020-11-02 06:54:50,80.17625,0.206813120151182,79.77,80.4,0.63000000000001,64.0443071785942,1.27814266668554,58.7281874401041,69.5772951471958,10.8491077070917,0.178403754098361,0.0040080463555858,0.170694,0.197604,0.02691,36.1175409836066,0.0146805696648006,36.09,36.15,0.0599999999999952,"83_1604278781",0
26186,2020-11-02 06:54:51,2020-11-02 06:55:50,80.630625,0.238116743076444,80.33,81.1,0.769999999999996,64.1283933966101,0.762597176572193,61.1310068623117,66.783231428256,5.6522245659443,0.170106,0.00295528138536192,0.163006,0.17582,0.012814,36.102131147541,0.0160327533607877,36.07,36.13,0.0600000000000023,"83_1604278781",0
26187,2020-11-02 06:55:51,2020-11-02 06:56:50,83.431875,0.358166046222512,83.05,84.13,1.08,64.6633278552615,5.87341978012345,43.5201102939779,96.1977130705299,52.677602776552,0.167963327868852,0.00412230397844584,0.160443,0.180946,0.020503,36.1411475409836,0.0131780576029153,36.11,36.16,0.0499999999999972,"83_1604278781",0
26188,2020-11-02 06:56:51,2020-11-02 06:57:50,96.555,0.775542820653165,95.18,97.63,2.44999999999999,62.569485191833,2.47387620982812,50.3388517946129,74.2563128629479,23.917461068335,0.176408098360656,0.00717121737620821,0.170694,0.212981,0.042287,36.1527868852459,0.00452074755653721,36.15,36.16,0.00999999999999801,"83_1604278781",0
26189,2020-11-02 06:57:51,2020-11-02 06:58:50,81.73125,0.0895823643358419,81.5,81.88,0.379999999999995,64.1449632379109,3.25473868337694,49.132473986153,80.0812087820857,30.9487347959327,0.161199262295082,0.00367963660298876,0.152755,0.171976,0.019221,36.1277049180328,0.0127008454604345,36.11,36.15,0.0399999999999991,"83_1604278781",0
26190,2020-11-02 06:58:51,2020-11-02 06:59:50,79.1775,0.15935285793902,78.85,79.45,0.600000000000009,63.925204596375,0.74065360616935,60.3738353924943,67.3127031101857,6.93886771769136,0.160064901639344,0.0030890764515462,0.152755,0.16685,0.014095,36.0873770491803,0.016114345507887,36.05,36.11,0.0600000000000023,"83_1604278781",0
26191,2020-11-02 06:59:51,2020-11-02 07:00:50,81.633125,0.633495264386402,80.43,82.42,1.99,64.1546713398525,5.30265025669491,38.6134691526156,126.376421851546,87.7629526989307,0.17504262295082,0.0104056628351488,0.15788,0.202729,0.044849,36.0024590163934,0.0113513197037346,35.99,36.03,0.0399999999999991,"83_1604278781",0
26192,2020-11-02 07:00:51,2020-11-02 07:01:50,82.309375,0.176048052152434,82.13,82.63,0.5,63.5008370297127,0.503359606678293,61.6522505671934,65.1996932508122,3.54744268361875,0.161766524590164,0.00312979795198006,0.152755,0.168131,0.015376,35.8975409836066,0.0146805696647997,35.87,35.93,0.0600000000000023,"83_1604278781",0
26193,2020-11-02 07:01:51,2020-11-02 07:02:50,84.443125,0.126159621115475,84.08,84.55,0.469999999999999,63.6295758731818,3.60880655760993,48.3735464897913,98.9949493661167,50.6214028763254,0.16495937704918,0.00610785400710685,0.151473,0.189915,0.038442,35.8283606557377,0.0105167054202433,35.81,35.84,0.0300000000000011,"83_1604278781",0
26194,2020-11-02 07:02:51,2020-11-02 07:03:50,82.36125,0.108374351209131,82.23,82.62,0.390000000000001,63.9626986700824,1.28687203306706,55.3714727996285,72.9451848993475,17.573712099719,0.154960262295082,0.00294191833617477,0.145066,0.161724,0.016658,35.7949180327869,0.0173803481763819,35.75,35.81,0.0600000000000023,"83_1604278781",0
26195,2020-11-02 07:03:51,2020-11-02 07:04:50,84.623125,0.220928910134759,84.4,85.1,0.699999999999989,64.6965129859655,8.24756792266686,27.8567765543682,135.594985158006,107.738208603638,0.195019950819672,0.0129805781926002,0.170694,0.242453,0.071759,35.7726229508197,0.0204859007892637,35.73,35.81,0.0800000000000054,"83_1604278781",0
26196,2020-11-02 07:04:51,2020-11-02 07:05:50,84.256875,0.266876219747407,83.62,84.57,0.949999999999989,63.7454169701577,5.46751641508913,37.841775856849,99.2068546018873,61.3650787450383,0.215186459016393,0.0167093897500515,0.183508,0.260393,0.076885,35.7496721311475,0.0283999538212526,35.73,35.81,0.0800000000000054,"83_1604278781",0
26197,2020-11-02 07:05:51,2020-11-02 07:06:50,78.53375,1.11456942358922,76.82,80.12,3.30000000000001,64.0762731906984,7.52152659727163,28.4604989415154,106.099010362962,77.638511421447,0.212770606557377,0.00417977228757217,0.205292,0.227076,0.021784,35.6208196721311,0.0144100754066053,35.59,35.65,0.0599999999999952,"83_1604278781",0
26198,2020-11-02 07:06:51,2020-11-02 07:07:50,75.0375,0.657028665026623,74.17,75.97,1.8,63.8700049098236,0.704759749239139,60.8111831820431,67.4759216313494,6.66473844930626,0.23270593442623,0.00290586966253279,0.225795,0.237327,0.011532,35.55,0.0126491106406732,35.53,35.57,0.0399999999999991,"83_1604278781",0
26199,2020-11-02 07:07:51,2020-11-02 07:08:50,75.74,0.329018743133782,75.27,76.18,0.910000000000011,64.4369301305721,5.15433858557466,35,91.7932459389034,56.7932459389034,0.233042049180328,0.00552585499998637,0.216825,0.243735,0.02691,35.4886885245902,0.00805717275394383,35.47,35.5,0.0300000000000011,"83_1604278781",0
26200,2020-11-02 07:08:51,2020-11-02 07:09:50,77.714375,0.16173924487685,77.47,77.9,0.430000000000007,63.9551034738945,5.08740679040358,28.7054001888146,112.973448207975,84.2680480191603,0.224492327868852,0.0136346211935173,0.186071,0.237327,0.051256,35.4240983606557,0.0143035018067063,35.39,35.45,0.0600000000000023,"83_1604278781",0
26201,2020-11-02 07:09:51,2020-11-02 07:10:50,83.2225,0.284733793802796,82.8,83.72,0.920000000000002,63.9934053913881,4.30842100447709,46.7118828565066,127.157382797854,80.4454999413474,0.174433409836066,0.00547326389027318,0.164287,0.191197,0.02691,35.3439344262295,0.010210891003332,35.34,35.37,0.029999999999994,"83_1604278781",0
26202,2020-11-02 07:10:51,2020-11-02 07:11:50,74.7825,0.507168611016099,74.08,75.8,1.72,64.3521485964701,8.71651534200781,29.8328677803526,129.715072370176,99.8822045898234,0.190965786885246,0.00707108470253976,0.177101,0.202729,0.025628,35.3067213114754,0.0151350929383127,35.27,35.33,0.0599999999999952,"83_1604278781",0
26203,2020-11-02 07:11:51,2020-11-02 07:12:50,84.521875,1.50277174469933,81.55,85.92,4.37,64.3135980366008,3.14943538230879,32.6955654485436,83.8450952650183,51.1495298164747,0.18760468852459,0.00564316494395649,0.179664,0.210418,0.030754,35.2647540983607,0.0154495477147445,35.25,35.29,0.0399999999999991,"83_1604278781",0
26204,2020-11-02 07:12:51,2020-11-02 07:13:50,61.534375,0.43062696540432,61.08,62.38,1.3,64.3521820719365,7.6364251427422,32.3419232575925,100.866248071394,68.5243248138016,0.198906196721311,0.0269060491642181,0.168131,0.24886,0.080729,35.2060655737705,0.0189101990580559,35.18,35.25,0.0700000000000003,"83_1604278781",0
26205,2020-11-02 07:13:51,2020-11-02 07:14:50,73.3925,0.161100382784564,73.18,73.68,0.5,63.9269216712779,1.16522332453519,58.7026404857567,69.3469537903432,10.6443133045865,0.200775770491803,0.00559334513326162,0.191197,0.216825,0.025628,35.0286885245902,0.0232002449581937,34.99,35.07,0.0799999999999983,"83_1604278781",0
26206,2020-11-02 07:14:51,2020-11-02 07:15:50,77.910625,0.559731706564255,76.78,78.47,1.69,63.3536295601021,0.437264153123847,60.9590026165127,66.1286624694618,5.16965985294907,0.221026327868852,0.00423790675027704,0.214262,0.229639,0.015377,35.0190163934426,0.0189477279229622,34.99,35.05,0.0599999999999952,"83_1604278781",0
26207,2020-11-02 07:15:51,2020-11-02 07:16:50,76.42625,0.247840674627874,75.82,76.65,0.830000000000013,64.6112955178914,11.5209063962142,15.9373774505092,213.864443047459,197.92706559695,0.218358393442623,0.017397328437894,0.189915,0.268081,0.078166,35.033606557377,0.0282862031672232,34.99,35.07,0.0799999999999983,"83_1604278781",0
26208,2020-11-02 07:16:51,2020-11-02 07:17:50,80.9925,0.264789224352755,80.77,81.7,0.930000000000007,63.5363257584398,0.85766602557156,58.0430874437258,68.2495421230062,10.2064546792804,0.240541475409836,0.00371850169919085,0.233483,0.24886,0.015377,35.0309836065574,0.0167037838061494,34.99,35.05,0.0599999999999952,"83_1604278781",0
26567,2020-11-05 03:16:47,2020-11-05 03:17:46,90.27625,1.12657519352535,88.53,92.62,4.09,63.3929523431636,0.431707698094978,62.080592780675,64.7919748117003,2.71138203102523,0.987497590163934,0.027331731121767,0.940989,1.039657,0.0986680000000001,35.6103278688525,0.0129057110245493,35.59,35.63,0.0399999999999991,"83_1604538637",2
